,true_category,predicted_category
99160,22,22
76273,13,13
17923,1,1
87684,1,1
114664,1,1
103179,22,22
71935,13,13
118202,27,22
122769,10,10
97738,25,25
124,4,4
96096,28,28
90734,22,22
17765,1,1
74909,4,4
110314,4,4
24258,15,15
104955,1,1
838,4,4
15894,1,1
90977,8,8
79929,4,4
107700,25,25
74411,4,4
18342,9,9
116550,4,4
119408,28,28
10670,4,4
60095,22,22
88604,1,1
119809,4,4
25014,21,21
64563,0,0
77804,26,26
101319,11,11
117326,13,13
3807,4,4
79296,4,4
30274,1,1
62492,6,6
113681,1,1
117673,25,25
27144,0,0
94521,11,11
6491,4,4
62048,4,4
45568,4,4
2212,4,4
113337,4,4
20351,13,4
71898,4,4
11751,9,9
119732,11,11
93401,11,11
50614,1,1
11761,22,22
97026,9,9
123336,0,0
124842,11,11
117791,24,24
58842,1,1
3091,1,1
12176,4,4
92924,12,12
103562,28,4
94180,0,0
66434,7,7
102296,11,11
93021,1,1
117446,0,0
55603,0,0
1045,4,4
3434,1,1
101247,11,11
41433,4,4
70,9,9
92330,25,25
4059,10,8
42096,9,9
73828,6,24
110544,1,1
8045,4,4
19051,1,1
2362,10,10
111722,22,22
100875,11,11
2909,6,6
75913,26,26
15826,23,23
16688,1,1
59794,4,4
82958,4,4
113572,1,1
73051,27,27
27896,9,4
39525,5,5
8325,2,2
29463,25,4
51791,26,26
51611,12,12
62589,4,4
39635,4,4
19373,25,25
46018,1,1
12711,22,22
35484,9,9
97957,25,25
87484,1,1
28011,4,4
107906,9,9
51247,4,4
46320,1,1
63097,14,14
18120,9,9
21967,1,1
99130,30,30
85725,25,25
14753,17,17
25197,4,4
103574,1,1
101110,28,28
63061,4,4
39692,10,10
25297,2,15
59688,1,1
77738,25,25
107457,4,4
64743,14,14
15820,25,25
1326,14,14
23673,4,4
31078,8,8
34835,21,21
4193,5,5
52792,27,27
20602,10,10
118373,12,12
1550,4,4
11081,4,4
52325,4,4
81772,6,6
109883,4,4
10678,1,1
2764,4,4
82724,4,4
15760,20,20
109434,3,3
41889,4,4
77441,1,1
75434,24,24
5644,1,1
5223,1,1
13308,4,4
31037,6,6
85209,1,1
74419,10,10
50823,10,10
60442,4,4
37885,25,25
42358,4,4
89128,20,20
44218,4,4
30014,1,1
19243,2,2
35681,25,25
116433,4,4
15272,7,7
88376,29,29
123118,9,9
113617,30,30
70896,4,4
2797,6,6
42709,4,4
15533,2,4
21846,4,4
92891,9,9
106166,13,13
94329,20,20
93523,25,25
68704,27,27
73188,6,1
52615,26,26
84005,6,1
86165,14,4
94110,28,28
100376,10,10
124079,4,4
4162,8,8
48391,4,4
812,4,4
5794,4,4
66289,12,24
59054,1,1
94726,4,4
102027,30,30
48905,4,4
71624,14,14
96816,28,28
38957,14,14
23717,1,1
74560,20,20
73949,13,13
112864,19,19
89484,22,22
54950,4,4
14631,4,4
61974,19,19
61674,9,9
58404,26,26
74846,4,4
58464,10,10
36406,6,4
105813,9,9
45888,1,1
41322,4,4
112177,25,25
24537,7,7
106325,12,12
89752,23,23
69582,4,4
63245,4,4
76923,27,27
90946,20,20
16624,25,25
109131,20,20
24369,7,7
96645,11,11
653,4,4
57177,4,4
124877,15,15
108486,4,4
85236,10,10
44986,21,21
3288,6,6
85200,4,4
110140,3,3
76529,4,4
3010,8,8
36998,23,23
53154,23,23
28322,4,4
108837,7,7
124638,20,20
21665,4,4
71948,22,22
122939,20,20
119714,4,4
75059,4,13
70851,23,23
89015,1,1
97709,6,6
41836,4,4
21406,4,4
24593,1,1
114715,8,8
90422,22,22
8935,4,4
101534,9,9
98796,4,4
38209,21,21
30821,4,4
38617,23,23
75581,4,4
64695,25,25
41180,1,4
22256,25,25
93074,4,4
41766,4,4
59369,12,12
4801,4,4
15692,1,1
38683,4,4
95043,25,25
13243,4,4
5985,2,2
73982,0,0
110150,28,28
8119,1,1
32957,4,4
115179,4,4
122060,25,25
107913,1,1
32182,4,4
45937,23,23
13001,20,20
85475,27,27
34548,6,6
17502,25,4
90169,28,28
69679,25,25
117379,22,22
102185,4,4
107722,3,3
41162,16,16
40665,1,1
110552,3,3
58782,4,4
60884,20,20
86090,10,10
18346,11,25
12995,9,9
108044,4,4
55203,1,1
12455,2,2
61658,27,27
89621,4,4
83411,26,26
46700,26,26
25679,4,4
57070,23,23
117289,23,23
34480,20,20
94201,12,12
89797,25,25
103680,6,6
99286,9,9
28315,5,5
61099,4,19
14558,2,26
7757,5,5
20070,4,4
58682,4,4
8140,8,1
109202,4,4
122953,1,1
47730,24,25
103655,4,1
700,8,8
41276,23,23
89316,25,25
101601,25,25
118280,29,29
71355,0,0
73117,10,10
117137,13,13
112576,29,25
3533,11,11
76363,4,4
44992,26,4
99117,8,8
25207,4,4
27130,4,4
92235,30,30
8938,4,4
8710,5,5
89808,3,3
102479,28,4
121964,15,15
76792,4,4
48668,6,6
32626,25,4
122340,12,12
103075,29,29
2447,4,4
28622,4,4
21921,11,11
12533,2,2
54763,9,9
81341,6,6
47702,4,4
78263,25,25
17896,9,9
35640,4,4
39406,4,4
41092,22,22
100761,12,12
79385,6,6
70836,26,26
101483,25,25
40853,20,20
75917,25,25
36290,7,7
82265,1,4
87418,9,9
39100,12,12
108389,15,15
56530,4,4
8362,0,0
28652,21,21
82500,4,25
48682,1,1
93781,1,25
77306,9,3
124451,4,4
99249,30,30
90528,1,1
91590,3,3
116096,11,11
73716,9,9
41408,9,9
68518,4,4
78228,6,6
112823,4,4
55136,22,22
113847,13,13
78223,1,1
112554,7,7
24420,22,22
97251,28,28
96052,12,12
100928,11,11
62980,26,26
58183,26,26
105210,3,25
16069,13,1
49836,27,27
21729,23,23
33815,1,1
121086,4,4
25347,22,22
6443,4,4
48185,0,0
37513,6,6
32455,4,4
124149,12,12
39269,26,26
66579,1,1
1910,1,1
80213,14,14
23280,4,4
16670,4,4
47998,4,4
117595,13,13
39903,25,25
22558,2,2
46234,0,0
90572,22,12
114856,1,1
21805,25,25
76663,29,29
97254,7,7
106328,3,3
99365,1,1
22321,6,6
50172,12,12
102938,18,25
92283,22,22
36643,8,4
61623,21,21
58869,4,4
99428,7,9
52998,14,14
38721,1,1
30939,4,4
59774,22,22
105817,29,29
27568,25,25
87268,9,4
16370,1,1
110664,3,4
16558,8,8
45412,4,4
39853,8,8
19850,9,9
41685,4,4
109375,4,4
44822,26,26
123379,15,15
90130,1,1
33358,4,4
106622,28,4
124445,29,29
16461,4,4
51307,10,10
80509,6,6
105123,29,29
102992,1,1
91597,9,9
59307,26,26
104581,10,10
28319,25,25
77191,9,9
98609,1,1
20801,9,9
45548,4,4
109641,12,12
71277,12,12
22605,12,12
66762,10,10
3011,8,8
78333,6,6
107574,13,13
7448,1,1
103897,25,25
9508,2,9
95085,28,28
93681,4,4
50586,4,4
41173,26,26
6373,13,13
121020,1,1
48961,8,8
20944,13,13
55144,1,1
113820,22,22
77824,25,25
79107,23,22
39610,3,3
104666,3,3
8044,1,1
19310,12,12
7299,8,8
78274,4,4
2556,1,1
16200,15,15
71549,1,1
17337,1,1
71471,24,24
149,4,4
67577,4,4
114357,20,25
61499,4,4
93667,11,25
71503,12,12
94241,0,0
47828,26,26
28075,8,1
54550,24,24
101451,19,19
120522,24,24
114223,4,4
16701,4,4
8751,2,2
51296,10,10
6708,17,17
79001,20,20
91035,7,25
93353,20,20
42989,4,4
42312,25,25
118791,13,13
66152,21,21
56066,26,26
99909,28,28
34641,9,9
95328,4,4
30774,4,4
23603,4,4
116226,12,12
91443,20,4
25152,4,4
21430,4,4
74075,0,0
91091,28,28
30406,4,4
101823,25,25
16446,5,5
34786,8,8
51695,4,4
63050,1,1
14124,9,9
95255,11,11
87742,12,12
122358,20,20
118719,7,7
4189,4,4
123414,1,1
64483,27,27
17001,8,8
4773,6,0
27673,21,21
58698,26,26
70055,1,1
87967,18,18
9023,4,4
59476,6,6
71579,1,7
117694,1,1
107034,24,24
18902,9,9
113127,5,5
15947,2,2
71767,4,4
46450,28,28
76952,22,22
31622,4,4
25231,4,4
73427,12,12
92277,0,0
65203,6,6
94570,3,3
5762,10,10
91955,25,25
48034,12,12
79245,1,1
83861,8,8
79576,0,0
15054,4,4
48253,7,20
123246,25,25
39048,30,30
46645,27,4
9836,4,4
105915,3,3
13881,4,4
33589,1,1
2450,4,4
102775,7,7
73244,6,6
50926,4,4
81989,4,4
74253,14,14
10609,1,1
117905,13,13
102164,4,4
10116,8,8
54595,23,23
40208,7,7
21039,4,4
92132,25,25
2032,8,8
42976,4,4
85729,5,5
39368,11,11
117413,1,1
95572,22,22
1285,4,4
68362,17,17
41018,20,20
29979,4,4
27815,25,25
63100,25,25
690,4,4
58605,4,4
84534,8,1
15803,26,26
89423,12,12
14544,24,24
20901,2,2
811,4,4
106230,8,1
13212,4,4
39836,4,4
42014,11,4
89969,1,1
92427,8,8
76072,6,6
98209,20,20
49519,26,26
100178,7,7
8931,4,4
102034,4,4
102398,6,6
48876,28,28
105535,9,9
101830,19,19
94597,23,23
54932,8,4
67162,1,1
12325,4,4
59619,4,4
67582,4,4
8235,4,4
66855,22,22
101250,12,12
107947,24,24
120871,25,25
84662,12,12
64659,1,1
60457,20,20
70850,4,4
37629,4,4
34291,5,5
100197,4,4
97080,23,23
107787,1,1
21467,2,2
43615,4,4
101018,28,28
81796,4,4
7401,4,4
63432,25,25
19696,1,1
72429,1,1
33177,4,4
117857,4,4
94794,17,4
39228,26,4
28993,7,7
113958,11,11
41031,1,1
52316,1,1
61342,11,26
9385,4,4
61231,16,16
112905,23,23
117668,30,30
101468,7,7
122098,11,11
62621,4,4
97713,19,19
54489,29,29
88123,22,22
96594,4,4
50207,20,20
22764,21,21
42835,4,4
83949,0,0
13249,4,4
15714,9,9
10784,1,1
30114,4,4
93756,4,4
106103,15,25
107018,7,7
95218,25,25
115537,7,7
5641,4,4
61999,11,11
56445,4,4
102707,17,17
118141,4,4
93219,4,4
33425,9,9
27107,1,1
59120,21,21
85554,22,22
66869,4,4
12495,8,8
62988,1,1
19424,2,2
121778,12,12
63198,20,20
33345,1,1
14994,11,11
57568,5,5
110897,11,11
109710,1,7
123912,1,1
17074,1,1
93578,11,11
88811,12,12
61487,4,4
40423,0,0
60995,9,9
5832,7,7
15736,9,9
23893,6,6
10513,5,5
34613,4,4
39625,1,1
100186,20,20
100359,23,4
91303,11,11
38644,15,15
111422,23,23
101617,1,1
114754,12,12
65769,16,16
50269,26,26
26718,4,4
25466,4,4
1518,1,1
18813,4,4
15239,4,4
16617,8,8
12524,24,24
40945,0,0
44517,1,1
26563,10,10
119823,11,11
54562,1,1
13076,1,1
17605,9,9
67858,4,4
56656,7,7
40313,7,7
36009,4,4
22621,7,7
21648,21,21
96658,11,11
13819,22,22
29182,4,4
65653,4,4
16822,17,17
38396,0,0
99954,4,4
38063,17,17
99783,1,1
71024,4,4
55857,10,10
79725,1,1
112284,4,4
25647,4,4
92123,0,0
101497,11,11
48820,6,4
17419,2,26
35459,4,2
100099,19,19
13441,12,12
52094,4,4
123996,30,30
67919,8,8
47489,1,1
4515,6,6
108124,30,30
38800,4,4
26291,9,9
6302,8,4
103007,12,12
91350,1,1
11405,2,2
27085,4,4
31493,7,7
98411,15,9
7842,24,24
61533,12,12
5401,5,5
113260,30,25
79984,4,4
802,1,1
14042,18,18
102409,4,4
76550,26,26
90885,1,1
82772,26,26
65388,1,1
13822,4,4
103973,11,11
213,1,1
90988,12,12
26397,21,21
61747,16,16
93521,23,23
121293,4,4
28998,4,4
121537,20,20
101816,25,25
100268,5,0
91146,12,12
78923,8,8
11855,4,4
11389,7,7
26780,26,26
39792,26,26
11525,2,2
104528,11,11
86010,25,25
14361,2,2
104514,7,25
70820,26,25
39445,1,1
27718,8,4
20477,15,15
34145,4,4
8018,1,1
73636,5,5
106992,25,25
2630,2,0
17876,1,1
116104,4,4
97511,28,28
27800,4,4
70238,8,8
36932,1,1
17002,4,4
92637,15,15
71430,5,5
29615,15,15
61100,25,25
84132,13,4
78806,13,13
89530,13,13
37547,26,26
9553,17,1
123135,30,30
28533,26,26
95846,11,11
27758,0,0
29690,4,4
77414,11,11
12407,4,4
78739,1,1
73682,16,16
78384,0,0
67168,7,7
19203,5,5
77719,4,4
54111,4,4
108457,4,4
36502,4,4
61789,11,11
50279,4,4
44716,1,1
19018,4,4
8592,1,1
73103,9,9
66568,1,1
38760,1,1
59033,17,17
98382,25,25
46549,4,4
104822,0,0
95308,28,28
43433,4,4
68655,6,6
28758,4,4
40292,29,29
113173,1,30
116093,13,13
106221,4,4
38470,4,4
15127,1,1
12931,9,9
6100,4,4
79733,15,15
13705,20,20
70583,13,13
33182,25,25
32702,4,4
114411,0,0
50895,26,26
99262,11,11
50507,8,8
59446,1,20
76007,15,15
61408,9,9
71595,27,27
41282,1,1
117344,4,4
14475,4,4
116312,25,25
13800,4,4
39471,25,25
42622,4,8
14423,1,1
16229,4,4
41967,0,0
50475,23,4
45848,4,4
52045,4,4
45249,10,10
5938,1,4
46551,4,4
110452,28,28
17981,23,23
114944,20,25
56923,29,4
34240,10,10
42492,21,21
54735,11,11
24684,4,4
39074,26,26
87907,22,22
95290,4,4
95429,12,12
20989,1,1
30474,26,26
105279,4,4
34983,4,4
54937,4,4
99681,4,4
37906,20,20
29110,12,12
31683,8,8
86975,12,12
76611,0,0
122975,23,23
48796,12,12
35755,4,4
113208,25,1
423,4,4
52678,4,4
118534,0,0
17562,4,4
115916,20,20
103604,29,29
62916,1,1
113873,27,27
17425,2,2
51744,4,4
110787,11,11
67303,25,25
29491,6,6
80617,4,4
89645,1,1
91468,25,25
2605,13,13
7383,9,9
21756,4,4
26934,26,26
23768,4,4
2527,1,1
64428,10,10
69729,4,4
59005,11,11
57897,3,3
62203,1,1
30326,7,7
110723,4,4
13924,1,1
103378,4,4
61632,11,11
123343,28,28
84002,4,4
111325,10,9
63287,1,1
11287,4,4
17497,1,1
91064,23,23
103197,20,20
75815,10,10
46362,26,26
26661,9,9
9467,1,1
11527,4,4
84167,4,4
10717,9,9
118174,1,1
69675,4,4
20246,4,4
89852,28,28
92376,24,24
38077,26,26
123193,23,23
115010,10,10
61048,23,23
21597,13,13
47503,9,9
116156,23,23
44626,7,7
117730,4,4
61469,1,1
111579,3,3
123255,29,29
89600,25,25
111059,7,7
51206,11,4
107102,25,25
46697,5,5
13774,7,7
90550,19,19
74896,1,1
49380,4,4
70813,0,0
84818,0,0
121150,25,25
46731,4,4
38628,25,25
9214,4,4
123446,11,11
66834,4,4
72159,5,5
25272,6,6
108549,1,1
111711,23,23
90174,1,1
115747,4,4
107588,11,11
60232,16,16
113796,7,7
96046,11,11
82783,1,4
98621,1,1
14085,7,7
90990,30,30
91178,17,4
7715,1,1
31060,25,25
20933,1,1
88601,4,4
57120,25,25
52724,25,25
119997,11,11
71607,22,22
98121,30,30
78934,22,22
12358,4,4
115754,4,4
124225,28,28
42306,1,1
108569,7,7
123668,22,22
19392,7,7
44303,4,4
35413,4,4
22395,4,4
111731,4,4
112226,6,6
20590,6,6
71830,4,4
71588,5,5
33148,8,8
91887,22,22
43487,4,20
43546,26,26
72856,0,0
14818,4,4
72599,11,4
113065,15,15
65096,4,4
26967,20,20
119117,12,12
81056,10,10
59098,7,7
70324,1,1
43288,9,9
4505,7,7
9667,4,4
57537,10,10
63963,1,1
61998,20,20
121695,8,8
64864,1,1
77113,20,1
60725,4,4
32384,4,4
41544,1,1
60338,4,17
99456,30,30
21715,25,25
36493,8,8
71534,4,4
104128,19,19
71808,27,27
124853,4,4
95250,11,11
33612,7,7
3638,4,4
43428,4,4
85154,4,4
98698,29,29
59320,1,1
97728,12,12
43121,4,4
110798,28,28
101037,4,4
29662,24,24
19805,2,2
82466,4,4
102283,28,28
67707,10,10
84309,8,1
115544,4,4
98156,4,4
110004,25,25
118327,30,30
110243,28,28
122662,8,8
11941,8,8
93116,20,20
79965,27,27
105622,29,29
10160,5,5
115753,27,27
5019,1,1
121424,8,1
20225,4,4
75855,1,1
118727,9,9
16842,2,2
105810,6,6
118233,4,4
16188,23,23
113789,18,4
94343,4,5
33190,6,6
85438,20,20
107296,19,19
7714,2,2
75368,16,16
74330,22,22
114219,5,5
72881,1,1
46232,1,1
55858,25,4
91069,20,20
90189,29,29
5787,9,9
92225,25,25
82918,4,4
30506,1,1
84345,1,1
50011,3,3
112769,1,9
58500,11,1
44251,4,4
2954,1,1
97045,7,7
43941,4,4
14144,9,9
86638,28,28
103305,28,28
4635,9,9
66728,26,26
113343,23,23
113673,12,25
84235,16,16
89209,19,19
93127,3,3
29746,24,24
15632,2,2
96936,1,1
18442,24,24
60499,23,23
103406,15,15
7251,4,4
101940,28,28
30634,21,21
28450,13,13
92608,10,10
101321,12,12
64838,4,4
12320,25,25
32569,25,25
9790,2,2
101709,29,29
92344,3,3
59583,1,1
45043,4,4
74257,1,1
4087,1,1
60400,1,1
102742,13,1
88995,25,25
11777,1,1
36291,15,15
65980,5,5
19968,11,11
106313,3,3
100512,30,30
71783,7,4
18145,8,1
79724,15,15
106664,23,23
87037,10,10
83814,4,4
45861,4,4
58902,8,1
15572,4,4
67230,4,4
95666,15,15
97334,12,12
51282,10,10
72955,4,4
116833,4,4
47237,6,6
119924,29,29
29484,4,4
104000,8,8
81022,11,25
20294,4,4
24205,9,9
89321,1,1
100253,16,16
118395,23,23
69364,1,1
3229,8,8
35325,4,4
90863,25,25
115040,3,25
64145,26,26
73911,10,10
2279,1,1
7315,6,6
24380,25,25
114931,25,25
22035,1,1
52416,4,4
17583,20,20
87403,30,30
26243,21,21
48223,16,16
55521,4,4
59447,10,10
62677,9,9
64529,4,4
118272,25,25
113021,25,25
101998,25,25
77323,1,1
102554,1,1
101563,22,22
113379,20,20
92788,30,30
3330,1,1
123978,23,25
112901,3,25
106341,13,13
67531,4,4
24788,1,1
67820,4,4
52069,4,1
79454,10,10
3357,4,4
30938,18,18
102172,1,1
15492,4,4
112041,28,28
63254,26,26
32927,6,6
6187,1,1
67048,24,24
17262,8,8
108291,27,27
77139,10,10
94742,7,7
124442,11,11
19845,25,25
86141,1,1
72655,13,13
101388,4,4
121476,4,4
53041,26,26
102374,15,15
62155,26,26
122107,12,12
12368,4,4
95584,25,25
53355,26,26
74235,14,11
49900,23,23
65787,1,1
27286,18,18
41502,0,0
84650,4,4
108626,1,1
11576,0,0
101749,8,8
75875,23,23
2483,4,4
32603,6,6
103642,7,7
70727,10,10
30441,1,1
80234,27,27
73023,4,4
72212,4,4
83382,10,10
28811,3,3
64201,1,1
111188,24,24
70557,30,30
19496,1,1
83567,21,21
92948,1,1
98080,0,0
102163,11,11
78745,7,7
51868,11,11
33784,0,0
70980,19,19
61660,4,4
114046,6,10
84889,10,10
122240,1,7
57422,26,26
40268,4,4
67153,3,3
70147,8,8
74020,25,25
53185,4,4
90960,4,4
48914,10,10
7552,20,20
17919,10,10
30181,4,4
30719,6,6
56103,27,27
101275,28,28
16420,1,4
100967,6,6
69476,4,4
93962,18,18
41146,4,4
111618,25,12
98242,4,4
117706,4,4
50795,5,5
79885,11,11
37557,1,1
28414,15,15
90532,4,4
49300,8,8
29279,6,6
34455,1,1
111841,20,20
66356,9,9
75132,1,1
100845,24,24
50407,4,4
41816,20,20
40543,16,16
78910,4,4
40613,9,9
59590,1,1
67908,29,29
87321,5,5
36332,4,4
119486,4,4
7565,7,10
110680,20,1
113544,11,11
56330,29,29
31091,1,1
86542,30,30
103089,4,4
105203,11,11
35759,26,26
17252,6,4
86913,1,1
35856,1,1
36040,16,16
60401,4,4
5885,10,10
70591,4,4
94507,28,28
118153,20,20
114435,4,4
92742,4,9
44726,20,20
15975,25,20
8663,1,1
24337,1,1
17810,2,28
53514,1,1
112190,22,22
97873,25,25
62476,1,1
53449,4,4
30277,10,10
14566,4,4
106152,10,10
16869,13,13
78080,4,4
98673,1,1
113120,1,1
48553,4,4
33214,1,1
106301,10,10
115488,24,24
85887,4,4
38519,25,25
38240,24,24
1747,3,3
33735,6,6
39874,26,26
43789,4,4
58339,6,0
78706,4,4
985,1,1
84819,0,0
59499,7,7
119129,6,6
12136,20,20
73961,4,1
13738,18,18
9887,4,4
3855,5,5
76100,4,4
77356,25,25
94140,25,25
50263,25,25
65269,4,4
97872,15,1
106648,1,1
30592,9,9
14854,6,6
14161,3,4
108185,7,7
7752,22,22
83893,4,4
75743,8,8
45826,4,4
43593,14,14
30953,26,26
17799,4,4
30490,13,13
9292,2,1
27227,26,26
82626,13,13
38853,1,1
100886,20,20
84434,20,20
123528,25,25
34254,12,12
48313,1,1
114893,4,4
80733,1,1
8942,4,4
52475,1,1
91496,9,9
27806,6,6
102812,1,1
62937,4,4
25567,13,13
29128,4,4
44748,25,25
123983,20,20
60674,1,1
118292,15,15
39503,6,6
47217,10,10
56679,6,6
55055,29,29
80682,1,1
23797,4,4
47713,17,4
114510,22,22
84459,25,25
57236,10,10
124896,16,16
33891,26,26
90628,4,4
103232,20,20
15531,1,1
45144,1,1
100823,25,20
14074,2,2
8160,4,4
96529,9,9
11145,5,5
83615,6,4
68501,5,5
65753,25,25
108949,4,4
116141,11,11
458,8,8
35458,14,14
99004,28,28
86683,17,17
99088,3,3
95912,29,29
96839,7,7
22079,4,4
11986,1,1
57160,4,4
49988,17,17
22922,6,6
43530,4,4
116009,30,30
51182,4,4
53957,4,4
72208,25,25
52789,4,4
83316,4,4
35766,4,4
30575,26,26
71073,29,29
15459,17,17
40716,26,26
16610,7,7
86595,1,1
19430,22,22
95805,7,7
91063,11,11
80466,10,10
13821,4,4
93633,18,18
91157,24,24
69380,13,10
119171,3,3
90267,3,3
65501,9,9
39294,11,11
74096,1,1
17729,8,8
109402,18,18
8991,1,1
34123,10,10
118439,3,3
107196,3,3
6694,14,14
10324,4,4
119782,7,19
120949,15,15
124329,4,28
2638,13,13
17703,6,6
99818,15,15
82493,27,27
119478,24,24
4265,4,4
90170,6,6
52574,18,18
113571,1,1
71287,24,24
118313,25,25
61066,4,4
18831,4,4
58374,4,4
107015,20,20
98624,1,1
123136,4,4
24023,4,4
1465,4,16
1054,2,2
32386,15,4
24808,1,1
25220,4,4
113918,29,29
99998,12,12
32008,4,4
66871,1,1
71237,10,10
6925,4,4
36947,4,4
121799,24,24
114102,4,4
100489,11,11
53742,5,5
6208,8,10
113717,1,1
45698,17,17
90505,3,3
68073,7,7
75988,26,26
96386,4,4
81152,13,13
56992,10,10
66398,1,1
111357,0,0
7277,4,4
55108,26,26
44675,25,25
26985,4,25
76460,6,6
48084,27,27
15798,21,21
37469,6,6
134,9,9
46820,8,8
10548,1,1
106608,11,11
88857,23,23
94946,7,7
86558,3,4
112389,25,25
26438,1,1
25031,7,4
111641,3,3
51895,9,9
35598,4,4
2180,1,1
23803,9,9
88885,25,25
39138,25,25
93470,25,25
113003,6,6
30520,9,9
122756,20,20
97585,4,4
9149,25,25
58640,11,11
59271,25,25
68158,20,20
13622,3,3
20133,20,20
59864,0,0
78823,4,4
29864,4,4
78338,1,1
83293,13,13
75599,1,1
11126,4,4
11471,1,1
33189,4,4
96337,28,28
96351,1,1
23994,2,2
24385,4,4
23126,9,9
67188,22,22
35396,6,1
106036,11,25
90029,11,11
100225,13,4
45547,14,14
124204,25,25
115991,1,1
119799,29,29
87539,7,7
64234,1,1
110542,4,4
29748,8,8
98716,5,5
64348,4,4
7442,4,4
10456,4,4
44298,1,20
63993,4,4
30958,26,26
41872,1,1
1165,4,11
11347,13,13
7026,4,4
36805,26,26
95646,1,1
5199,12,12
73408,26,26
18901,11,11
36465,5,24
3786,18,18
55767,26,10
120381,11,23
113393,4,14
117107,13,13
116338,10,10
42663,4,4
78453,1,1
51230,4,4
104193,4,4
57118,10,10
108487,1,1
108919,22,22
13430,4,23
70619,20,20
59771,11,11
114736,23,23
113058,30,30
121451,17,17
87322,7,7
83155,16,16
82954,25,4
32798,7,7
5982,9,9
117912,4,4
96202,11,11
60460,4,4
106304,27,27
30739,4,4
74695,26,26
57601,25,25
75044,4,4
4420,12,12
97730,16,16
70033,14,14
102961,11,11
43549,26,26
20073,4,4
62984,14,14
124507,25,25
104187,10,10
44611,4,1
123262,4,4
122689,4,4
88462,8,8
79137,1,1
104248,22,22
76461,16,16
9509,4,6
81416,1,1
36600,8,8
107491,4,4
49174,25,25
115564,20,20
22938,4,4
110077,22,22
63508,6,6
87501,12,12
124370,7,7
63200,4,4
88692,23,23
5904,9,9
31840,20,20
93389,0,0
10550,4,4
14934,25,25
63323,25,25
89219,15,15
60789,19,19
120960,4,4
54996,1,1
1322,4,4
95254,24,24
69775,4,26
56475,7,7
63186,4,4
102213,25,20
91259,28,25
110446,22,22
31294,14,14
