,true_category,predicted_category
100612,19,4
44207,9,4
55838,9,1
105867,4,4
10383,4,4
55274,27,1
72675,10,4
105852,4,4
47228,20,20
42921,4,4
83972,4,4
6361,4,4
98041,6,4
84279,4,4
40773,17,4
123554,23,4
58331,27,4
120945,13,4
91247,11,4
93437,7,4
107282,25,4
11619,4,4
91175,3,4
96272,4,4
71928,4,4
94564,25,4
68221,1,1
113586,4,4
11336,4,4
82371,4,4
124626,30,1
44847,0,4
118119,6,4
13260,9,4
109755,7,4
57401,4,4
94766,12,4
96425,5,4
74653,5,1
25397,20,4
69316,13,4
15314,22,4
79328,4,4
104529,28,4
41406,24,1
40951,4,4
79221,5,1
70804,4,4
37614,4,4
2394,4,4
64101,8,4
26860,26,4
66109,16,1
115616,20,4
94175,12,4
54899,4,4
27054,4,4
24746,2,4
82377,5,4
25662,4,4
56566,9,9
55727,11,4
20097,22,1
117083,0,4
105560,9,4
41254,4,4
60082,13,4
120666,7,1
95552,11,4
94623,3,4
20260,1,1
115597,15,4
107705,1,4
43362,8,1
101758,25,4
53930,27,1
29848,1,1
34796,4,4
32473,24,4
102860,28,4
67900,22,1
124973,28,1
51075,27,4
99160,22,1
76273,13,4
17923,1,1
87684,1,1
114664,1,4
103179,22,4
71935,13,4
118202,27,4
122769,10,4
97738,25,4
124,4,4
96096,28,4
90734,22,1
17765,1,1
74909,4,4
110314,4,4
24258,15,4
104955,1,1
838,4,4
15894,1,1
90977,8,4
79929,4,4
107700,25,4
74411,4,4
18342,9,1
116550,4,4
119408,28,1
10670,4,4
60095,22,4
88604,1,1
119809,4,4
25014,21,4
64563,0,4
77804,26,4
101319,11,4
117326,13,4
3807,4,4
79296,4,4
30274,1,1
62492,6,4
113681,1,1
117673,25,4
27144,0,4
94521,11,4
6491,4,4
62048,4,4
45568,4,4
2212,4,4
113337,4,4
20351,13,4
71898,4,4
11751,9,1
119732,11,4
93401,11,11
50614,1,1
11761,22,1
97026,9,4
123336,0,4
124842,11,4
117791,24,4
58842,1,4
3091,1,1
12176,4,4
92924,12,4
103562,28,4
94180,0,4
66434,7,4
102296,11,4
93021,1,4
117446,0,4
55603,0,4
1045,4,4
3434,1,1
101247,11,4
41433,4,4
70,9,4
92330,25,4
4059,10,1
42096,9,4
73828,6,4
110544,1,1
8045,4,4
19051,1,1
2362,10,4
111722,22,4
100875,11,4
2909,6,4
75913,26,4
15826,23,4
16688,1,1
59794,4,4
82958,4,4
113572,1,4
73051,27,4
27896,9,4
39525,5,4
8325,2,4
29463,25,4
51791,26,4
51611,12,4
62589,4,4
39635,4,4
19373,25,4
46018,1,1
12711,22,1
35484,9,4
97957,25,4
87484,1,4
28011,4,4
107906,9,4
51247,4,4
46320,1,1
63097,14,4
18120,9,4
21967,1,4
99130,30,4
85725,25,4
14753,17,4
25197,4,4
103574,1,1
101110,28,4
63061,4,4
39692,10,4
25297,2,4
59688,1,1
77738,25,25
107457,4,4
64743,14,4
15820,25,4
1326,14,4
23673,4,4
31078,8,4
34835,21,4
4193,5,1
52792,27,4
20602,10,4
118373,12,4
1550,4,4
11081,4,4
52325,4,4
81772,6,1
109883,4,4
10678,1,4
2764,4,4
82724,4,4
15760,20,4
109434,3,4
41889,4,4
77441,1,1
75434,24,4
5644,1,4
5223,1,1
13308,4,4
31037,6,1
85209,1,1
74419,10,4
50823,10,1
60442,4,4
37885,25,4
42358,4,4
89128,20,4
44218,4,4
30014,1,4
19243,2,4
35681,25,4
116433,4,4
15272,7,4
88376,29,4
123118,9,4
113617,30,4
70896,4,4
2797,6,1
42709,4,4
15533,2,4
21846,4,4
92891,9,4
106166,13,4
94329,20,4
93523,25,4
68704,27,1
73188,6,1
52615,26,4
84005,6,4
86165,14,4
94110,28,4
100376,10,4
124079,4,4
4162,8,4
48391,4,4
812,4,4
5794,4,4
66289,12,4
59054,1,1
94726,4,4
102027,30,4
48905,4,4
71624,14,4
96816,28,4
38957,14,4
23717,1,4
74560,20,1
73949,13,4
112864,19,4
89484,22,4
54950,4,4
14631,4,4
61974,19,4
61674,9,4
58404,26,4
74846,4,4
58464,10,4
36406,6,4
105813,9,4
45888,1,4
41322,4,4
112177,25,4
24537,7,4
106325,12,4
89752,23,4
69582,4,4
63245,4,4
76923,27,4
90946,20,1
16624,25,4
109131,20,4
24369,7,4
96645,11,4
653,4,4
57177,4,4
124877,15,4
108486,4,4
85236,10,1
44986,21,4
3288,6,4
85200,4,4
110140,3,4
76529,4,4
3010,8,4
36998,23,4
53154,23,4
28322,4,4
108837,7,4
124638,20,4
21665,4,4
71948,22,4
122939,20,4
119714,4,4
75059,4,4
70851,23,4
89015,1,1
97709,6,4
41836,4,4
21406,4,4
24593,1,1
114715,8,4
90422,22,4
8935,4,4
101534,9,4
98796,4,4
38209,21,4
30821,4,4
38617,23,4
75581,4,4
64695,25,4
41180,1,4
22256,25,4
93074,4,4
41766,4,4
59369,12,4
4801,4,4
15692,1,4
38683,4,4
95043,25,4
13243,4,4
5985,2,4
73982,0,4
110150,28,4
8119,1,1
32957,4,4
115179,4,4
122060,25,4
107913,1,1
32182,4,4
45937,23,4
13001,20,1
85475,27,4
34548,6,4
17502,25,4
90169,28,4
69679,25,4
117379,22,1
102185,4,4
107722,3,4
41162,16,4
40665,1,1
110552,3,4
58782,4,4
60884,20,1
86090,10,4
18346,11,4
12995,9,4
108044,4,4
55203,1,1
12455,2,4
61658,27,1
89621,4,4
83411,26,4
46700,26,4
25679,4,4
57070,23,4
117289,23,4
34480,20,4
94201,12,4
89797,25,4
103680,6,4
99286,9,4
28315,5,4
61099,4,4
14558,2,4
7757,5,4
20070,4,4
58682,4,4
8140,8,1
109202,4,4
122953,1,4
47730,24,4
103655,4,4
700,8,1
41276,23,4
89316,25,4
101601,25,4
118280,29,4
71355,0,4
73117,10,4
117137,13,4
112576,29,4
3533,11,4
76363,4,4
44992,26,4
99117,8,1
25207,4,4
27130,4,4
92235,30,4
8938,4,4
8710,5,4
89808,3,4
102479,28,4
121964,15,4
76792,4,4
48668,6,4
32626,25,4
122340,12,4
103075,29,4
2447,4,4
28622,4,4
21921,11,4
12533,2,4
54763,9,4
81341,6,1
47702,4,4
78263,25,4
17896,9,1
35640,4,4
39406,4,4
41092,22,4
100761,12,4
79385,6,1
70836,26,4
101483,25,4
40853,20,4
75917,25,4
36290,7,4
82265,1,4
87418,9,4
39100,12,4
108389,15,1
56530,4,4
8362,0,4
28652,21,4
82500,4,4
48682,1,4
93781,1,4
77306,9,4
124451,4,4
99249,30,4
90528,1,1
91590,3,1
116096,11,4
73716,9,9
41408,9,4
68518,4,4
78228,6,1
112823,4,4
55136,22,4
113847,13,4
78223,1,1
112554,7,4
24420,22,1
97251,28,4
96052,12,4
100928,11,4
62980,26,4
58183,26,4
105210,3,4
16069,13,1
49836,27,4
21729,23,4
33815,1,1
121086,4,4
25347,22,4
6443,4,4
48185,0,4
37513,6,4
32455,4,4
124149,12,1
39269,26,4
66579,1,1
1910,1,4
80213,14,4
23280,4,4
16670,4,4
47998,4,4
117595,13,4
39903,25,4
22558,2,4
46234,0,4
90572,22,4
114856,1,1
21805,25,4
76663,29,4
97254,7,4
106328,3,4
99365,1,1
22321,6,4
50172,12,4
102938,18,4
92283,22,4
36643,8,4
61623,21,4
58869,4,4
99428,7,4
52998,14,4
38721,1,1
30939,4,4
59774,22,1
105817,29,4
27568,25,4
87268,9,4
16370,1,4
110664,3,4
16558,8,4
45412,4,4
39853,8,1
19850,9,4
41685,4,4
109375,4,4
44822,26,4
123379,15,4
90130,1,1
33358,4,4
106622,28,4
124445,29,4
16461,4,4
51307,10,4
80509,6,4
105123,29,4
102992,1,1
91597,9,4
59307,26,4
104581,10,4
28319,25,4
77191,9,4
98609,1,4
20801,9,4
45548,4,4
109641,12,4
71277,12,4
22605,12,1
66762,10,4
3011,8,1
78333,6,1
107574,13,4
7448,1,1
103897,25,4
9508,2,4
95085,28,26
93681,4,4
50586,4,4
41173,26,4
6373,13,4
121020,1,4
48961,8,4
20944,13,4
55144,1,1
113820,22,1
77824,25,25
79107,23,4
39610,3,4
104666,3,4
8044,1,4
19310,12,4
7299,8,4
78274,4,4
2556,1,1
16200,15,4
71549,1,1
17337,1,1
71471,24,4
149,4,4
67577,4,4
114357,20,4
61499,4,4
93667,11,4
71503,12,4
94241,0,4
47828,26,4
28075,8,1
54550,24,4
101451,19,4
120522,24,25
114223,4,4
16701,4,4
8751,2,4
51296,10,4
6708,17,4
79001,20,4
91035,7,4
93353,20,4
42989,4,4
42312,25,4
118791,13,4
66152,21,1
56066,26,4
99909,28,4
34641,9,1
95328,4,4
30774,4,4
23603,4,4
116226,12,4
91443,20,4
25152,4,4
21430,4,4
74075,0,4
91091,28,4
30406,4,4
101823,25,4
16446,5,4
34786,8,4
51695,4,4
63050,1,4
14124,9,4
95255,11,4
87742,12,4
122358,20,4
118719,7,4
4189,4,4
123414,1,1
64483,27,4
17001,8,4
4773,6,4
27673,21,1
58698,26,4
70055,1,1
87967,18,4
9023,4,4
59476,6,4
71579,1,1
117694,1,1
107034,24,4
18902,9,4
113127,5,4
15947,2,4
71767,4,4
46450,28,4
76952,22,1
31622,4,4
25231,4,4
73427,12,4
92277,0,4
65203,6,1
94570,3,4
5762,10,4
91955,25,25
48034,12,4
79245,1,4
83861,8,4
79576,0,4
15054,4,4
48253,7,4
123246,25,4
39048,30,4
46645,27,4
9836,4,4
105915,3,4
13881,4,4
33589,1,1
2450,4,4
102775,7,4
73244,6,4
50926,4,4
81989,4,4
74253,14,4
10609,1,4
117905,13,4
102164,4,4
10116,8,4
54595,23,4
40208,7,4
21039,4,4
92132,25,4
2032,8,4
42976,4,4
85729,5,4
39368,11,1
117413,1,4
95572,22,1
1285,4,4
68362,17,4
41018,20,4
29979,4,4
27815,25,4
63100,25,4
690,4,4
58605,4,4
84534,8,4
15803,26,4
89423,12,4
14544,24,4
20901,2,4
811,4,4
106230,8,1
13212,4,4
39836,4,4
42014,11,4
89969,1,4
92427,8,4
76072,6,4
98209,20,4
49519,26,4
100178,7,4
8931,4,4
102034,4,4
102398,6,4
48876,28,4
105535,9,4
101830,19,4
94597,23,4
54932,8,4
67162,1,1
12325,4,4
59619,4,4
67582,4,4
8235,4,4
66855,22,1
101250,12,4
107947,24,1
120871,25,4
84662,12,4
64659,1,1
60457,20,4
70850,4,4
37629,4,4
34291,5,4
100197,4,4
97080,23,4
107787,1,1
21467,2,4
43615,4,4
101018,28,4
81796,4,4
7401,4,4
63432,25,4
19696,1,4
72429,1,4
33177,4,4
117857,4,4
94794,17,4
39228,26,4
28993,7,4
113958,11,4
41031,1,4
52316,1,1
61342,11,4
9385,4,4
61231,16,4
112905,23,1
117668,30,4
101468,7,4
122098,11,4
62621,4,4
97713,19,4
54489,29,4
88123,22,4
96594,4,4
50207,20,4
22764,21,1
42835,4,4
83949,0,4
13249,4,4
15714,9,4
10784,1,4
30114,4,4
93756,4,4
106103,15,4
107018,7,4
95218,25,4
115537,7,4
5641,4,4
61999,11,4
56445,4,4
102707,17,4
118141,4,4
93219,4,4
33425,9,4
27107,1,4
59120,21,4
85554,22,1
66869,4,4
12495,8,4
62988,1,1
19424,2,4
121778,12,4
63198,20,4
33345,1,1
14994,11,4
57568,5,4
110897,11,4
109710,1,4
123912,1,4
17074,1,1
93578,11,4
88811,12,1
61487,4,4
40423,0,4
60995,9,4
5832,7,4
15736,9,4
23893,6,4
10513,5,4
34613,4,4
39625,1,1
100186,20,1
100359,23,4
91303,11,4
38644,15,4
111422,23,4
101617,1,1
114754,12,4
65769,16,4
50269,26,4
26718,4,4
25466,4,4
1518,1,4
18813,4,4
15239,4,4
16617,8,4
12524,24,4
40945,0,4
44517,1,1
26563,10,4
119823,11,4
54562,1,4
13076,1,1
17605,9,4
67858,4,4
56656,7,4
40313,7,4
36009,4,4
22621,7,4
21648,21,4
96658,11,4
13819,22,4
29182,4,4
65653,4,4
16822,17,4
38396,0,4
99954,4,4
38063,17,1
99783,1,4
71024,4,4
55857,10,4
79725,1,1
112284,4,4
25647,4,4
92123,0,4
101497,11,4
48820,6,4
17419,2,4
35459,4,4
100099,19,4
13441,12,4
52094,4,4
123996,30,4
67919,8,4
47489,1,1
4515,6,1
108124,30,4
38800,4,4
26291,9,1
6302,8,4
103007,12,4
91350,1,1
11405,2,4
27085,4,4
31493,7,4
98411,15,4
7842,24,4
61533,12,4
5401,5,4
113260,30,4
79984,4,4
802,1,1
14042,18,4
102409,4,4
76550,26,4
90885,1,1
82772,26,4
65388,1,1
13822,4,4
103973,11,4
213,1,1
90988,12,4
26397,21,4
61747,16,4
93521,23,4
121293,4,4
28998,4,4
121537,20,4
101816,25,25
100268,5,4
91146,12,4
78923,8,1
11855,4,4
11389,7,4
26780,26,4
39792,26,4
11525,2,4
104528,11,4
86010,25,4
14361,2,4
104514,7,4
70820,26,4
39445,1,1
27718,8,4
20477,15,4
34145,4,4
8018,1,1
73636,5,4
106992,25,4
2630,2,4
17876,1,1
116104,4,4
97511,28,4
27800,4,4
70238,8,4
36932,1,1
17002,4,4
92637,15,4
71430,5,4
29615,15,4
61100,25,4
84132,13,4
78806,13,4
89530,13,1
37547,26,4
9553,17,1
123135,30,4
28533,26,4
95846,11,4
27758,0,4
29690,4,4
77414,11,4
12407,4,4
78739,1,4
73682,16,4
78384,0,4
67168,7,4
19203,5,4
77719,4,4
54111,4,4
108457,4,4
36502,4,4
61789,11,4
50279,4,4
44716,1,1
19018,4,4
8592,1,1
73103,9,1
66568,1,1
38760,1,1
59033,17,4
98382,25,4
46549,4,4
104822,0,4
95308,28,4
43433,4,4
68655,6,4
28758,4,4
40292,29,4
113173,1,4
116093,13,4
106221,4,4
38470,4,4
15127,1,1
12931,9,4
6100,4,4
79733,15,4
13705,20,20
70583,13,4
33182,25,4
32702,4,4
114411,0,4
50895,26,4
99262,11,4
50507,8,1
59446,1,1
76007,15,4
61408,9,1
71595,27,4
41282,1,1
117344,4,4
14475,4,4
116312,25,4
13800,4,4
39471,25,4
42622,4,4
14423,1,4
16229,4,4
41967,0,4
50475,23,4
45848,4,4
52045,4,4
45249,10,4
5938,1,4
46551,4,4
110452,28,4
17981,23,4
114944,20,4
56923,29,4
34240,10,4
42492,21,4
54735,11,4
24684,4,4
39074,26,4
87907,22,4
95290,4,4
95429,12,4
20989,1,1
30474,26,4
105279,4,4
34983,4,4
54937,4,4
99681,4,4
37906,20,1
29110,12,4
31683,8,1
86975,12,4
76611,0,4
122975,23,4
48796,12,4
35755,4,4
113208,25,4
423,4,4
52678,4,4
118534,0,4
17562,4,4
115916,20,4
103604,29,1
62916,1,1
113873,27,4
17425,2,4
51744,4,4
110787,11,4
67303,25,4
29491,6,4
80617,4,4
89645,1,1
91468,25,4
2605,13,4
7383,9,4
21756,4,4
26934,26,4
23768,4,4
2527,1,1
64428,10,4
69729,4,4
59005,11,4
57897,3,4
62203,1,1
30326,7,4
110723,4,4
13924,1,4
103378,4,4
61632,11,4
123343,28,4
84002,4,4
111325,10,4
63287,1,4
11287,4,4
17497,1,1
91064,23,4
103197,20,1
75815,10,4
46362,26,4
26661,9,4
9467,1,1
11527,4,4
84167,4,4
10717,9,4
118174,1,4
69675,4,4
20246,4,4
89852,28,4
92376,24,4
38077,26,4
123193,23,4
115010,10,4
61048,23,4
21597,13,4
47503,9,4
116156,23,4
44626,7,4
117730,4,4
61469,1,4
111579,3,4
123255,29,4
89600,25,4
111059,7,4
51206,11,4
107102,25,4
46697,5,4
13774,7,4
90550,19,4
74896,1,1
49380,4,4
70813,0,4
84818,0,4
121150,25,4
46731,4,4
38628,25,4
9214,4,4
123446,11,4
66834,4,4
72159,5,1
25272,6,4
108549,1,1
111711,23,4
90174,1,1
115747,4,4
107588,11,4
60232,16,1
113796,7,4
96046,11,4
82783,1,4
98621,1,1
14085,7,4
90990,30,4
91178,17,4
7715,1,1
31060,25,25
20933,1,1
88601,4,4
57120,25,25
52724,25,4
119997,11,4
71607,22,4
98121,30,1
78934,22,4
12358,4,4
115754,4,4
124225,28,4
42306,1,4
108569,7,4
123668,22,4
19392,7,4
44303,4,4
35413,4,4
22395,4,4
111731,4,4
112226,6,4
20590,6,4
71830,4,4
71588,5,4
33148,8,4
91887,22,4
43487,4,4
43546,26,4
72856,0,4
14818,4,4
72599,11,4
113065,15,4
65096,4,4
26967,20,4
119117,12,4
81056,10,4
59098,7,4
70324,1,4
43288,9,4
4505,7,4
9667,4,4
57537,10,4
63963,1,1
61998,20,4
121695,8,4
64864,1,1
77113,20,1
60725,4,4
32384,4,4
41544,1,1
60338,4,4
99456,30,4
21715,25,4
36493,8,4
71534,4,4
104128,19,4
71808,27,4
124853,4,4
95250,11,4
33612,7,4
3638,4,4
43428,4,4
85154,4,4
98698,29,4
59320,1,1
97728,12,4
43121,4,4
110798,28,4
101037,4,4
29662,24,4
19805,2,4
82466,4,4
102283,28,4
67707,10,4
84309,8,1
115544,4,4
98156,4,4
110004,25,4
118327,30,4
110243,28,4
122662,8,4
11941,8,4
93116,20,4
79965,27,4
105622,29,4
10160,5,4
115753,27,4
5019,1,4
121424,8,1
20225,4,4
75855,1,1
118727,9,1
16842,2,4
105810,6,4
118233,4,4
16188,23,4
113789,18,4
94343,4,4
33190,6,1
85438,20,1
107296,19,4
7714,2,4
75368,16,4
74330,22,4
114219,5,4
72881,1,1
46232,1,1
55858,25,4
91069,20,4
90189,29,4
5787,9,4
92225,25,4
82918,4,4
30506,1,1
84345,1,1
50011,3,4
112769,1,4
58500,11,4
44251,4,4
2954,1,1
97045,7,1
43941,4,4
14144,9,4
86638,28,4
103305,28,4
4635,9,4
66728,26,4
113343,23,4
113673,12,4
84235,16,1
89209,19,4
93127,3,4
29746,24,4
15632,2,4
96936,1,4
18442,24,4
60499,23,4
103406,15,4
7251,4,4
101940,28,4
30634,21,1
28450,13,4
92608,10,4
101321,12,4
64838,4,4
12320,25,4
32569,25,4
9790,2,4
101709,29,4
92344,3,4
59583,1,1
45043,4,4
74257,1,1
4087,1,4
60400,1,1
102742,13,1
88995,25,4
11777,1,1
36291,15,4
65980,5,4
19968,11,4
106313,3,4
100512,30,4
71783,7,4
18145,8,1
79724,15,4
106664,23,4
87037,10,4
83814,4,4
45861,4,4
58902,8,1
15572,4,4
67230,4,4
95666,15,4
97334,12,4
51282,10,4
72955,4,4
116833,4,4
47237,6,4
119924,29,4
29484,4,4
104000,8,1
81022,11,4
20294,4,4
24205,9,4
89321,1,1
100253,16,4
118395,23,4
69364,1,4
3229,8,4
35325,4,4
90863,25,4
115040,3,4
64145,26,4
73911,10,4
2279,1,1
7315,6,4
24380,25,4
114931,25,4
22035,1,1
52416,4,4
17583,20,4
87403,30,4
26243,21,4
48223,16,4
55521,4,4
59447,10,4
62677,9,4
64529,4,4
118272,25,4
113021,25,4
101998,25,4
77323,1,4
102554,1,1
101563,22,1
113379,20,4
92788,30,4
3330,1,1
123978,23,4
112901,3,4
106341,13,4
67531,4,4
24788,1,4
67820,4,4
52069,4,4
79454,10,10
3357,4,4
30938,18,4
102172,1,1
15492,4,4
112041,28,1
63254,26,4
32927,6,4
6187,1,1
67048,24,4
17262,8,4
108291,27,4
77139,10,4
94742,7,4
124442,11,4
19845,25,25
86141,1,1
72655,13,4
101388,4,4
121476,4,4
53041,26,4
102374,15,4
62155,26,4
122107,12,4
12368,4,4
95584,25,4
53355,26,4
74235,14,4
49900,23,4
65787,1,1
27286,18,4
41502,0,4
84650,4,4
108626,1,4
11576,0,4
101749,8,4
75875,23,4
2483,4,4
32603,6,4
103642,7,4
70727,10,4
30441,1,4
80234,27,4
73023,4,4
72212,4,4
83382,10,4
28811,3,4
64201,1,1
111188,24,4
70557,30,4
19496,1,1
83567,21,1
92948,1,4
98080,0,1
102163,11,4
78745,7,4
51868,11,4
33784,0,4
70980,19,4
61660,4,4
114046,6,4
84889,10,4
122240,1,4
57422,26,4
40268,4,4
67153,3,4
70147,8,1
74020,25,25
53185,4,4
90960,4,4
48914,10,1
7552,20,4
17919,10,4
30181,4,4
30719,6,4
56103,27,4
101275,28,4
16420,1,4
100967,6,4
69476,4,4
93962,18,4
41146,4,4
111618,25,4
98242,4,4
117706,4,4
50795,5,4
79885,11,4
37557,1,1
28414,15,4
90532,4,4
49300,8,4
29279,6,4
34455,1,4
111841,20,4
66356,9,4
75132,1,1
100845,24,25
50407,4,4
41816,20,1
40543,16,4
78910,4,4
40613,9,4
59590,1,4
67908,29,4
87321,5,4
36332,4,4
119486,4,4
7565,7,4
110680,20,1
113544,11,4
56330,29,4
31091,1,4
86542,30,1
103089,4,4
105203,11,4
35759,26,4
17252,6,4
86913,1,4
35856,1,4
36040,16,4
60401,4,4
5885,10,1
70591,4,4
94507,28,4
118153,20,4
114435,4,4
92742,4,4
44726,20,4
15975,25,4
8663,1,1
24337,1,1
17810,2,4
53514,1,1
112190,22,4
97873,25,4
62476,1,1
53449,4,4
30277,10,4
14566,4,4
106152,10,4
16869,13,4
78080,4,4
98673,1,4
113120,1,1
48553,4,4
33214,1,1
106301,10,4
115488,24,4
85887,4,4
38519,25,4
38240,24,4
1747,3,4
33735,6,4
39874,26,4
43789,4,4
58339,6,4
78706,4,4
985,1,1
84819,0,4
59499,7,4
119129,6,4
12136,20,1
73961,4,1
13738,18,4
9887,4,4
3855,5,4
76100,4,4
77356,25,4
94140,25,4
50263,25,4
65269,4,4
97872,15,1
106648,1,4
30592,9,4
14854,6,4
14161,3,4
108185,7,4
7752,22,1
83893,4,4
75743,8,4
45826,4,4
43593,14,4
30953,26,4
17799,4,4
30490,13,4
9292,2,1
27227,26,4
82626,13,4
38853,1,1
100886,20,4
84434,20,4
123528,25,4
34254,12,1
48313,1,1
114893,4,4
80733,1,1
8942,4,4
52475,1,1
91496,9,4
27806,6,4
102812,1,4
62937,4,4
25567,13,4
29128,4,4
44748,25,4
123983,20,4
60674,1,1
118292,15,1
39503,6,4
47217,10,4
56679,6,4
55055,29,4
80682,1,1
23797,4,4
47713,17,4
114510,22,1
84459,25,4
57236,10,1
124896,16,4
33891,26,4
90628,4,4
103232,20,4
15531,1,1
45144,1,1
100823,25,4
14074,2,4
8160,4,4
96529,9,4
11145,5,4
83615,6,4
68501,5,4
65753,25,25
108949,4,4
116141,11,4
458,8,4
35458,14,4
99004,28,4
86683,17,4
99088,3,4
95912,29,4
96839,7,4
22079,4,4
11986,1,4
57160,4,4
49988,17,4
22922,6,4
43530,4,4
116009,30,4
51182,4,4
53957,4,4
72208,25,4
52789,4,4
83316,4,4
35766,4,4
30575,26,4
71073,29,4
15459,17,4
40716,26,4
16610,7,4
86595,1,4
19430,22,4
95805,7,4
91063,11,4
80466,10,4
13821,4,4
93633,18,4
91157,24,4
69380,13,4
119171,3,4
90267,3,4
65501,9,4
39294,11,4
74096,1,1
17729,8,4
109402,18,4
8991,1,1
34123,10,4
118439,3,4
107196,3,4
6694,14,4
10324,4,4
119782,7,4
120949,15,4
124329,4,4
2638,13,4
17703,6,4
99818,15,4
82493,27,1
119478,24,4
4265,4,4
90170,6,4
52574,18,4
113571,1,4
71287,24,4
118313,25,25
61066,4,4
18831,4,4
58374,4,4
107015,20,1
98624,1,1
123136,4,4
24023,4,4
1465,4,4
1054,2,4
32386,15,4
24808,1,4
25220,4,4
113918,29,4
99998,12,4
32008,4,4
66871,1,1
71237,10,1
6925,4,4
36947,4,4
121799,24,4
114102,4,4
100489,11,4
53742,5,1
6208,8,4
113717,1,4
45698,17,4
90505,3,4
68073,7,1
75988,26,4
96386,4,4
81152,13,4
56992,10,1
66398,1,1
111357,0,4
7277,4,4
55108,26,4
44675,25,4
26985,4,4
76460,6,4
48084,27,4
15798,21,4
37469,6,4
134,9,4
46820,8,4
10548,1,1
106608,11,4
88857,23,4
94946,7,4
86558,3,4
112389,25,4
26438,1,1
25031,7,4
111641,3,4
51895,9,4
35598,4,4
2180,1,1
23803,9,4
88885,25,25
39138,25,4
93470,25,4
113003,6,4
30520,9,4
122756,20,4
97585,4,4
9149,25,4
58640,11,4
59271,25,4
68158,20,4
13622,3,4
20133,20,4
59864,0,4
78823,4,4
29864,4,4
78338,1,1
83293,13,4
75599,1,1
11126,4,4
11471,1,4
33189,4,4
96337,28,4
96351,1,4
23994,2,4
24385,4,4
23126,9,4
67188,22,1
35396,6,1
106036,11,4
90029,11,4
100225,13,4
45547,14,4
124204,25,4
115991,1,1
119799,29,4
87539,7,4
64234,1,4
110542,4,4
29748,8,4
98716,5,1
64348,4,4
7442,4,4
10456,4,4
44298,1,1
63993,4,4
30958,26,4
41872,1,1
1165,4,4
11347,13,4
7026,4,4
36805,26,4
95646,1,4
5199,12,4
73408,26,4
18901,11,4
36465,5,4
3786,18,4
55767,26,4
120381,11,4
113393,4,4
117107,13,4
116338,10,1
42663,4,4
78453,1,1
51230,4,4
104193,4,4
57118,10,4
108487,1,4
108919,22,4
13430,4,4
70619,20,4
59771,11,4
114736,23,4
113058,30,1
121451,17,4
87322,7,4
83155,16,4
82954,25,4
32798,7,1
5982,9,4
117912,4,4
96202,11,4
60460,4,4
106304,27,4
30739,4,4
74695,26,4
57601,25,4
75044,4,4
4420,12,4
97730,16,4
70033,14,4
102961,11,4
43549,26,4
20073,4,4
62984,14,4
124507,25,4
104187,10,4
44611,4,4
123262,4,4
122689,4,4
88462,8,4
79137,1,1
104248,22,4
76461,16,4
9509,4,4
81416,1,1
36600,8,4
107491,4,4
49174,25,4
115564,20,4
22938,4,4
110077,22,4
63508,6,4
87501,12,1
124370,7,4
63200,4,4
88692,23,4
5904,9,4
31840,20,4
93389,0,4
10550,4,4
14934,25,4
63323,25,25
89219,15,4
60789,19,4
120960,4,4
54996,1,1
1322,4,4
95254,24,1
69775,4,4
56475,7,4
63186,4,4
102213,25,4
91259,28,4
110446,22,4
31294,14,4
78122,0,4
79117,15,4
64688,4,4
56708,4,4
68492,0,4
60318,0,4
112445,10,4
57884,5,4
96145,4,4
77019,4,4
20632,4,4
41996,12,4
103714,1,4
16168,26,4
69039,13,4
16286,13,4
10993,4,4
91333,4,4
28863,14,1
108785,20,4
122991,12,4
93030,4,4
97070,4,4
83116,27,4
12752,2,4
96796,8,4
66819,1,1
86611,0,4
90079,11,4
92939,25,4
102340,15,4
109986,30,4
2349,4,4
85121,5,4
106155,3,4
27991,4,4
11833,4,4
78056,20,4
101076,24,1
111994,22,4
41097,4,4
18662,9,4
93987,11,4
115162,9,4
89731,24,4
40400,7,4
